profile_id,name,profile_url
0561dcd9-284a-42a1-ab5e-3acc9b6b514b,John Mark Reddish,https://vet.osu.edu/people/john-mark-reddish
056c1317-2596-4b5b-97ea-08034944138f,Gary Schneider,https://wexnermedical.osu.edu/find-a-doctor/gary-schneider-do-123552
056fb098-09cb-4fb5-a631-950dba59c7ba,Amy Malone,https://cph.osu.edu/people/amalone
057579e3-b6a7-4c68-a5ed-91cf87fde6a0,Paul Moodispaw,https://wexnermedical.osu.edu/find-a-doctor/paul-moodispaw-md-2506
05b0741c-cf14-430a-8c48-14327f3a15db,Sam Carruthers,https://glenn.osu.edu/sam-carruthers
05ec93f6-4a8a-4d23-a5ee-76df61e13413,Alexandria Miller,https://wexnermedical.osu.edu/find-a-doctor/alexandria-miller-md-110494
05f991db-aa8b-45f5-be17-5e66dfba5236,Andrew Dattilo,https://engineering.osu.edu/people/dattilo.35
06040c6c-43e2-4035-b59f-364e9755de5a,Daniel R. Boué,https://www.nationwidechildrens.org/find-a-doctor/profiles/daniel-r-boue
063634a3-7484-4f4d-ae8a-a22f9ff9b044,Nicholas Pastis,https://wexnermedical.osu.edu//find-a-doctor/nicholas-pastis-md-99621
063cf3a3-b70c-4fd4-8d8d-f71a1da6c698,Wen Xu,https://wexnermedical.osu.edu/find-a-doctor/wen-xu-md-168494
06a1e875-e8b4-4543-a899-e29c57d4c333,Sabhya Rana,https://medicine.osu.edu/find-faculty/non-clinical/neuroscience/sabhya-rana-phd
06ae9141-5920-4032-b2d3-2b75a1eef51b,George Koch,https://wexnermedical.osu.edu/find-a-doctor/george-koch-md-165314
06afb41c-d976-4acf-9f51-73f3aeab0101,Melissa Parris,https://engineering.osu.edu/people/parris.47
06d6a761-d436-4915-b9e7-d5c88a20a57f,Leah Herner-Patnode,https://ehe.osu.edu/directory?id=herner-patnode.1
06e19209-ca27-4cde-9a9d-c92e631d5cfd,Terri Miller,https://wexnermedical.osu.edu/find-a-doctor/theresa-miller-aprn-cnp-28676
06e2c2fb-9909-4d95-9dd1-de035c987b09,Charles Brooks,https://vet.osu.edu/people/charles-brooks
06ec8837-8c63-4faa-9f8e-e41494b75b04,Joshua Joseph,https://wexnermedical.osu.edu/find-a-doctor/joshua-joseph-md-71922
073540e4-5e12-48d5-a884-106c207e829b,Chad Weiss,https://engineering.osu.edu/people/weiss.232
0744dd57-51fc-4daf-977b-27061a0c452a,Phillip Glivar,https://wexnermedical.osu.edu/find-a-doctor/phillip-glivar-md-177784
0763087a-b01a-4a27-a86d-1480537231b1,Hea-Jin Lee,https://ehe.osu.edu/directory?id=lee.1129
076d122a-f436-4e66-a15b-7ffc01f84c70,Carolynn Jones,https://nursing.osu.edu/faculty-and-staff/carolynn-thomas-jones
077c141e-58ec-4d92-a692-a311f945750f,Zachary Jordan,https://wexnermedical.osu.edu/find-a-doctor/zachary-jordan-md-70637
078fa3bd-4105-4de6-a092-70eb40ef7b5a,Hongping Zhao,https://engineering.osu.edu/people/zhao.2592
07a2f657-f423-4a4d-b156-5d18218c1289,Azita Manouchehri,https://ehe.osu.edu/directory?id=manouchehri.1
07a4d4a7-be9b-41a9-a4e4-2baf85132add,Rhodesia McMillian,https://ehe.osu.edu/directory?id=mcmillian.27
08169733-3acb-474b-be55-c58d2d37c45d,Dianne Morrison-Beedy,https://nursing.osu.edu/faculty-and-staff/dianne-morrison-beedy
08175f78-814b-4c69-be56-76fce21bfc06,Jenna Markle,https://glenn.osu.edu/jenna-markle
083a4c22-88b5-4822-b20d-3354ee4e560d,Casey Cempre,https://optometry.osu.edu/directory/graduate-student/casey-cempre
087df9a0-0042-4df3-b62d-af607a5f6204,Yassmine Akkari,https://www.nationwidechildrens.org/find-a-doctor/profiles/yassmine-mn-akkari
088ddbb8-9c37-4143-82f5-e803462543c3,"Bales, Amber",https://engineering.osu.edu/people/bales.94
08a2cf9a-c7b4-4c58-90aa-cb64c7829373,Heather Sergio,https://engineering.osu.edu/people/sergio.7
08ac4dae-28ae-44bc-a104-2f523276f626,"Baldwin, Ross",https://engineering.osu.edu/people/baldwin.130
08bd340e-94fc-4689-abe6-fdaf1d320647,Heather Powell,https://engineering.osu.edu/people/powell.299
08cb5059-fbec-4f3d-a02c-77665db58218,Dan Spetie,https://wexnermedical.osu.edu/find-a-doctor/dan-spetie-md-3640
098e0362-dfe7-401f-bad0-133046602aaa,Rhonda Andrews,https://optometry.osu.edu/directory/staff/rhonda-andrews
09cc398e-e520-4221-b868-d1afba11c40c,Leigh Evrard,https://engineering.osu.edu/people/evrard.2
0a0e70d4-c2f6-4df7-b9f9-cf7310f6d4c7,Chad Snyder,https://fisher.osu.edu/people/snyder.1592
0a7f59de-f324-439a-823a-1e41e1742593,Chad Wampler,https://fisher.osu.edu/people/wampler.75
0abe9008-eaf6-4719-af1f-3d40c944a7f6,Brittany Dulmage,https://wexnermedical.osu.edu/find-a-doctor/brittany-dulmage-md-95704
0b1d2f69-bec9-4d1d-a916-079daa11a8e8,Celia E. Wills,https://nursing.osu.edu/faculty-and-staff/celia-e-wills
0b57f15b-075d-4112-8bf7-e0e8e6fb824e,Cassidy Brozovich,https://engineering.osu.edu/people/brozovich.8
0c166973-ac1a-41f3-a35e-f717cb465209,Henry Zhou,https://engineering.osu.edu/people/zhou.3890
0cb0bc0d-99ab-471f-8560-b3ab1d065c78,Richard Samuels,https://artsandsciences.osu.edu/people/samuels.58
0d76bf00-75a7-4e09-b46e-b3e910d5825f,"Baig, Harris",https://engineering.osu.edu/people/baig.77
0d9ecfda-c762-4c09-90c7-cec87783af39,Jiyong Kim,https://engineering.osu.edu/people/kim.9854
0ea4f6e8-955a-4cfa-ae15-a2292953b667,Lauren Pintor,https://senr.osu.edu/our-people/lauren-m-pintor
0edf3e9a-8e50-436a-81cd-e4d5a0bd4280,Holly Dabelko-Schoeny,https://csw.osu.edu/faculty/dabelko-schoeny-holly-ph-d/
0f005e96-d61d-4756-b255-89379f1766b5,Alexys Rodriguez Avellaneda,https://engineering.osu.edu/people/rodriguezavellaneda.1
0fd8d0e3-58a9-4ee8-b30d-08241f278fa1,Hanqi Guo,https://engineering.osu.edu/people/guo.2154
0fdb80b0-34a2-472c-bb98-a837f1ce521f,Catherine Park,https://fisher.osu.edu/people/park.2888
106bd02e-0a73-4432-8fc9-33e14b1d2b91,Jessica Bashioum,https://engineering.osu.edu/people/bashioum.2
10a8d657-60c9-4fdc-9c5d-c91337813bea,Britni Lookabaugh,https://wexnermedical.osu.edu/find-a-doctor/britni-lookabaugh-md-80425
10b46c4a-7455-437a-a189-1a1f60a8068c,Abby Matias,https://engineering.osu.edu/people/matias.10
10d2b09a-76cb-4d82-a69d-f39d9f1a7ad5,Hamza Salem,https://engineering.osu.edu/people/salem.97
10de44c5-9c1f-41e3-ab60-fea46f4a7cd7,Haley Griffin,https://hrs.osu.edu/faculty-and-staff/faculty-directory/griffin-haley
10f718c9-b783-4098-95f8-bffc4c8a9a7b,Jessica Truelove,https://wexnermedical.osu.edu/find-a-doctor/jessica-truelove-aprn-cnp-63164
1133a2a3-be33-4879-9994-b74aaf7773ac,Reyhan Motlagh,https://engineering.osu.edu/people/motlagh.2
11ab5d84-59ac-4b3a-8849-6f3831a09a14,Brittany Punches,https://nursing.osu.edu/faculty-and-staff/brittany-punches
11ed2b87-64db-42d0-a5ab-b0470ba58873,Erin L. Gross,https://dentistry.osu.edu/faculty/erin-l-gross-dds-phd-ms
126407b2-9d25-4334-9f11-d697fb3ede1e,Leah Fleming,https://nursing.osu.edu/faculty-and-staff/leah-fleming
1273850c-624c-4932-bb72-42c02d27fa08,Ziwei Li,https://engineering.osu.edu/people/li.5326
13a4cc2d-aaff-4c45-9d8b-25b5b97d9673,Joanna Peng,https://wexnermedical.osu.edu/find-a-doctor/joanna-peng-md-166840
149ac522-6990-40ae-9187-e749f74845bc,Daralee Hughes,https://wexnermedical.osu.edu/find-a-doctor/daralee-hughes-md-42721
14d9e09a-b7c6-4877-adc1-cb16336b00a1,Chandrima Chakraborty,https://engineering.osu.edu/people/chakraborty.152
14ef0423-fe37-4f81-b7c2-1f9aed11fb8e,Heeyeon Baek,https://engineering.osu.edu/people/baek.165
15226060-e602-484c-8c5c-3f7e28756804,Haverly Snyder,https://wexnermedical.osu.edu/find-a-doctor/haverly-snyder-md-96817
159058fe-b3a9-4676-a69d-bd45b578e209,Kris Shen,https://fisher.osu.edu/people/shen.1732
15a43096-b8d4-4344-8284-aa099811e66c,Mark Bechtel,https://wexnermedical.osu.edu/find-a-doctor/mark-bechtel-md-1057
15d9e35b-17a6-4d0c-96f4-6d0948c07769,Jami Shah,https://engineering.osu.edu/people/shah.493
15f00d1f-88d4-4a00-92a5-184709e34242,Mayra Artiles,https://engineering.osu.edu/people/artiles.2
163b0c43-ca60-4309-909f-38222d1ff1d9,Narayan Dhakal,https://optometry.osu.edu/directory/staff/narayan-dhakal
166e9d51-b7da-4dd9-869d-f403fc4503c7,Christopher Ellis,https://engineering.osu.edu/people/ellis.729
16a23444-2696-4971-a516-1020eb00e8b7,Harsh Kohli,https://engineering.osu.edu/people/kohli.120
16f569e8-4639-4d12-82ad-4ced710ab96b,Haocheng Zhu,https://engineering.osu.edu/people/zhu.2991
175f3449-e604-45c1-9fde-e3dc09cbb0c1,Douglas Way,https://engineering.osu.edu/people/way.1
176d6d2a-5fde-4145-8bf0-593ed0ceb95a,Brian Javor,https://engineering.osu.edu/people/javor.8
17c4293e-db01-49b7-bce3-6591e1b0bfb5,Isabelle Ayoub,https://wexnermedical.osu.edu/find-a-doctor/isabelle-ayoub-md-53543
17c9e5cb-5a35-4b43-95a3-23bd32f68cfa,Marta Nowak,https://knowlton.osu.edu/people/nowak.80
17ea1541-8fe5-4281-a8d3-90cbadc46a41,Richard Bruno,https://ehe.osu.edu/directory?id=bruno.27
18042e21-40ac-44d6-a335-ee66c5e65633,Hp Schwab,https://engineering.osu.edu/people/schwab.192
1861016e-fd33-4031-980a-4cb5510f863a,Jasleen Pannu,https://wexnermedical.osu.edu/find-a-doctor/jasleen-pannu-mbbs-90509
18a39bf7-4f67-4546-b771-a19c00394461,Aram Dobalian,https://cph.osu.edu/people/adobalian
191764a3-ef74-42b6-9ae9-1c935a307166,Chad Bivens,https://engineering.osu.edu/people/bivens.23
1945cddf-a69b-4534-a1ed-919ab4fff463,Ayah Suliman,https://engineering.osu.edu/people/suliman.10
194c74d4-6d15-430c-acaf-c6a76f3a323e,John Bertrand,https://wexnermedical.osu.edu/find-a-doctor/john-bertrand-md-62360
1a4d145a-4f6a-4897-81fe-4213d93c2d00,Mary Jo Burkhard,https://vet.osu.edu/people/mary-jo-burkhard
1a862eb0-c514-421d-9f59-71937377618a,Samuel Akinyeye,https://wexnermedical.osu.edu/find-a-doctor/samuel-akinyeye-md-96495
1ab2789d-777d-43a2-a291-be786d88ecf7,Hiba Mazhar,https://wexnermedical.osu.edu/find-a-doctor/hiba-mazhar-mb-bch-135584
1baddb30-8944-464c-820b-1cb6f49260bb,Manoj Ramachandran,https://wexnermedical.osu.edu/find-a-doctor/manoj-ramachandran-md-61971
1bcc48a7-61cb-45e8-ab1f-47993c28a6ad,Eric Schroeder,https://vet.osu.edu/people/eric-schroeder
1c8630ce-a8a8-4204-9df0-cf33a784fa48,Balasubramaniam Shanker,https://engineering.osu.edu/people/shanker.32
1ca910a1-9ff4-48d7-ae95-cdb4761e3bde,Joe Wetli,https://fisher.osu.edu/people/wetli.4
1e81c135-04fe-43ad-a758-d896da095e51,James Ryan,https://wexnermedical.osu.edu/find-a-doctor/james-ryan-md-1567
1ec5361d-65ad-4e1f-9e96-9b2784adeac1,Hongbo Li,https://engineering.osu.edu/people/li.15242
207e12a6-4169-492d-90a1-5e39840a62ab,Leanne Wegley,https://engineering.osu.edu/people/wegley.12
209b444e-9767-4d1c-bc9e-fac5ef2618c4,Howard Ayanna,https://engineering.osu.edu/people/howard.1727
20ca6c9a-09da-4faa-9974-667f9082dbf7,Mark Conroy,https://wexnermedical.osu.edu/find-a-doctor/mark-conroy-md-60736
215b3154-42f1-43b7-8c5b-cb8eed95981a,Giovanni Lujan,https://pathology.osu.edu/faculty/lujan.html
22301b06-9ad0-433b-ace1-9cd8e5ceff54,Jerome Stasek,https://wexnermedical.osu.edu/find-a-doctor/jerome-stasek-md-27920
22408a0a-246a-4550-984b-2cc604f39880,Michael Neblo,https://glenn.osu.edu/michael-neblo
228b95e9-fbbb-477b-b9a3-04376661963b,John F. Sheridan,https://dentistry.osu.edu/faculty/john-f-sheridan-phd
23d86ec6-d1ba-48db-8918-8fb84cac6c76,Brian L. Foster,https://dentistry.osu.edu/faculty/brian-l-foster-phd
23ff5519-a7e7-45f7-a21c-b9e6271eafb2,Leah Rine,https://optometry.osu.edu/directory/staff/leah-rine
256839dc-5dcc-40ab-aebc-e541aa6db5f0,Adeeti Chiplunker,https://wexnermedical.osu.edu/find-a-doctor/adeeti-chiplunker-md-110753
25809729-7890-44d4-bf76-30aa68b0d39b,Bailey Cunningham,https://hrs.osu.edu/faculty-and-staff/faculty-directory/cunningham-bailey
2597dfe4-be0f-446e-a3e4-232de549b091,Brittany Fonner,https://engineering.osu.edu/people/fonner.11
25d38f12-75e1-46f0-80ba-3a1888e48978,Leeann Lower-Hoppe,https://ehe.osu.edu/directory?id=lower-hoppe.1
25fe45a7-3411-4e93-b050-5696b42d4542,Lisa Knobloch,https://dentistry.osu.edu/faculty/lisa-knobloch-dds-ms
26115ba3-7c2f-45eb-911b-4fc2cdb7f1e6,Hisham Awan,https://wexnermedical.osu.edu/find-a-doctor/hisham-awan-md-26969
270466ab-d75f-484c-8841-50f6fedb18d2,Matthew Exline,https://wexnermedical.osu.edu/find-a-doctor/matthew-exline-md-16016
27161fde-d255-4649-a945-19474410bc60,Adrian Rodgers,https://ehe.osu.edu/directory?id=rodgers.50
27249f2a-f84d-4961-828a-932261b2041d,Laurie Spadaro,https://fisher.osu.edu/people/spadaro.8
274efca1-0375-4c0f-8491-92968ad3132b,Daniel Bachmann,https://wexnermedical.osu.edu/find-a-doctor/daniel-bachmann-md-30486
27737db8-8a33-4078-a0ee-407cfea20605,Nancy Dawes,https://engineering.osu.edu/people/dawes.54
277486e3-a93a-4e25-b7af-074bd20b8078,Elizabeth Hewitt,https://artsandsciences.osu.edu/people/hewitt.33@osu.edu
27ebc7ae-0675-4415-b27e-d40fabdeff80,Carter Fietek,https://engineering.osu.edu/people/fietek.1
28c0eb2f-af20-4e22-b2c3-9fd81adc6b1c,Jeffrey Kneile,https://pathology.osu.edu/faculty/kneile.html
28d6dcfd-bb8b-4a7f-86e4-39a4ed1684f7,Nan Zhang,https://fisher.osu.edu/people/zhang.8318
297cab00-0516-4a4f-937a-5a430bd405e8,Herbert Luo,https://engineering.osu.edu/people/luo.1135
29aff7a5-d1d0-4ebc-abaf-f747f85e0ee5,John Ginley,https://engineering.osu.edu/people/ginley.10
2a856c97-932f-4fd3-bcc0-0a649eef5f37,Sandhya Kochar,https://engineering.osu.edu/people/kochar.1
2a8dac2f-abc5-4669-b4d9-3472c061e653,Daniel McFarlane,https://wexnermedical.osu.edu/find-a-doctor/daniel-mcfarlane-md-39659
2c045701-58e4-4606-b235-8ef8df6a10b3,Greg Schultz,https://glenn.osu.edu/greg-schultz
2c4f2e1e-9e68-4d6b-bce2-966ca9a1aa6b,Kristi Cheramie,https://knowlton.osu.edu/people/cheramie.1
2d87a087-17b4-49a9-86fb-6d1accca0390,Homa Amini,https://dentistry.osu.edu/faculty/homa-amini-dds-ms-mph
2d97d71e-0f07-43f0-9abd-ad99b936cc0e,Gregory Ballash,https://vet.osu.edu/people/gregory-ballash
2da620b3-8e89-4fc9-aa9a-d67973dc1b61,Binnaz Leblebicioglu,https://dentistry.osu.edu/faculty/binnaz-leblebicioglu-dds-ms-phd
2ddfb071-1226-48f2-a4cf-302c6b7ddd2f,John D. Walters,https://dentistry.osu.edu/faculty/john-d-walters-dds-mmsc
2e7dfed9-b28e-45a7-a237-762c60591cd6,Carolyn Chapman,https://artsandsciences.osu.edu/people/chapman.345
2f3cb227-3ac8-4961-b9ae-42c378d6bed1,Gustavo Schuenemann,https://vet.osu.edu/people/gustavo-schuenemann
2fa14a3b-f8d5-4807-ae51-5cefed135ceb,Rebecca Dupaix,https://engineering.osu.edu/people/dupaix.1
302d106b-4e50-4544-a461-a3d2160e3f4f,Chantelle Mundy,https://wexnermedical.osu.edu/find-a-doctor/chantelle-mundy-od-41692
303b6cf1-f92a-4d97-8415-2997cc118129,Brittney Carson,https://vet.osu.edu/people/brittney-carson
30cdf0a4-6ab5-4c99-8eaa-78593e989685,Melissa Bailey,https://optometry.osu.edu/directory/faculty/melissa-bailey
30ed05e7-5657-4581-a3ff-04de6601f705,C. A. Buffington,https://vet.osu.edu/people/c-buffington
313e4b6e-fe0c-4c59-922d-37cd8b55fa6d,Charles Hamilton,https://wexnermedical.osu.edu/find-a-doctor/charles-hamilton-md-24710
3171ee7e-a0da-46ce-b47b-989ddaf117d1,Carly Dearborn,https://glenn.osu.edu/carly-dearborn
32c249d8-e196-41d3-a551-f619b08001d7,Mary Petrulis,https://wexnermedical.osu.edu/find-a-doctor/mary-petrulis-md-137792
32ca37ba-0095-4738-8c08-5127fcced7dc,Aashma Upreti,https://engineering.osu.edu/people/upreti.19
32dfca22-4382-4ae9-bca3-cea80ca8b6fa,Ava Merrifield,https://engineering.osu.edu/people/merrifield.12
33e24079-a0a2-4466-97a9-5814270077e8,Samantha Mendez,https://engineering.osu.edu/people/mendez.144
33f245ca-8e7f-4f30-82ea-2e73dcbbfe17,Jennica Johns,https://wexnermedical.osu.edu/find-a-doctor/jennica-johns-md-49854
340e42d5-c0e7-4ac2-bb31-023a07f7db35,Jennifer Sopkovich,https://wexnermedical.osu.edu/find-a-doctor/jennifer-sopkovich-md-61259
34198ab6-2f18-4862-a44e-b557a4559bfc,Attila Oravecz,https://engineering.osu.edu/people/oravecz.6
34abedad-780e-4c61-84b7-dbdd7189c7d0,Hanane Moussa,https://engineering.osu.edu/people/moussa.45
35260108-1c05-4f47-aa3b-715db19a0b2b,Kristen Jackson,https://wexnermedical.osu.edu/find-a-doctor/kristen-jackson-phd-47925
3552c93a-cc50-4680-8044-6ba1791d6855,Jennifer Sabatino,https://medicine.osu.edu/find-faculty/clinical/internal-medicine/jennifer-sabatino
3569c536-e9d9-4dfc-b24e-9c57d047e64c,Matthew Reilly,https://oatl.osu.edu/people/reilly.196
35d9f83e-467a-48ef-af69-62837fb49d33,Michael Losos,https://pathology.osu.edu/faculty/losos.html
36afa45c-be28-4924-9b93-1b0e0db85d4e,Lauren Kaliszewski,https://engineering.osu.edu/people/kaliszewski.8
36c367fe-4823-4a10-b029-e4609ba3efd4,Antoinette Pusateri,https://wexnermedical.osu.edu/find-a-doctor/antoinette-pusateri-md-89557
37339da9-b4eb-4c10-861d-4eacec9d7bd4,Rebecca Walker Reczek,https://fisher.osu.edu/people/reczek.3
375ad040-54eb-4d9b-b7f3-810b4dad4a82,Sandip Mazumder,https://engineering.osu.edu/people/mazumder.2
3874b9bd-06d8-47c2-ba21-440dd11e527b,Lauren Woods,https://engineering.osu.edu/people/woods.1146
38a5f8de-be50-49a2-8373-0087510463d5,Douglas Chonko,https://wexnermedical.osu.edu/find-a-doctor/douglas-chonko-do-21464
38f5b60e-2f96-4e7a-83a6-a452961343e6,Chad Garthe,https://wexnermedical.osu.edu/find-a-doctor/chad-garthe-md-61507
39a99e72-5eb5-44cf-a19d-1e1430c0d276,Hun Lee,https://fisher.osu.edu/people/lee.7313
39e6466e-ad83-4a7d-adb4-b0982fd338df,Haotian Luo,https://engineering.osu.edu/people/luo.1684
3a007d88-7acd-4ce1-8129-c433349a9d77,Gretchen Baker,https://hrs.osu.edu/faculty-and-staff/faculty-directory/baker-gretchen
3a14be18-9c54-49be-95ac-31c743df8a63,David O. Danesh,https://dentistry.osu.edu/faculty/david-o-danesh-dmd-mph-ms
3aaf8c08-58ed-47c5-9a1b-f4d77a132461,Rebecca Shaheen,https://engineering.osu.edu/people/shaheen.79
3b359b65-da2b-4304-b06f-b63131f763f2,Amy Speeckaert,https://wexnermedical.osu.edu/find-a-doctor/amy-speeckaert-md-61938
3b83a7c6-5723-4b4c-bd8b-05d29674c6d9,Caroline Shin,https://engineering.osu.edu/people/shin.768
3b87c30c-c7f8-4ea2-af04-48fe1d885bf2,Hamish Fraser,https://engineering.osu.edu/people/fraser.3
3bbf4ce9-2921-437a-8f6a-e9aadd4ffaf3,Dane Elliott,https://engineering.osu.edu/people/elliott.634
3bc61c9e-1892-416b-9afb-bc8c4ffd5ec3,Brent Lampert,https://wexnermedical.osu.edu/find-a-doctor/brent-lampert-do-49262
3c40c3c5-3d18-48cc-b3d8-e5543536ef91,Heather Bowen-Jones,https://optometry.osu.edu/directory/faculty/heather-bowen-jones
3c524a20-c582-49df-b04b-cec53f82a38a,Carol Smidts,https://engineering.osu.edu/people/smidts.1
3c527d1a-9efc-4ad2-9f92-6af02726be87,"Nallamothu, Naga Swetha",https://engineering.osu.edu/people/nallamothu.7
3c856af9-15c9-4300-898f-0c2fb9874816,Jennifer Mclendon,https://fisher.osu.edu/people/mclendon.4
3d26c6bb-30f6-4002-9e91-53e648964099,Abby Williams,https://wexnermedical.osu.edu/find-a-doctor/abby-williams-pa-c-81609
3d2e67f9-802d-4b90-9f9c-39867f042a80,Austin O'Quinn,https://engineering.osu.edu/people/oquinn.18
